LOCATION,Type of Meat,TIME,Value
ARG,POULTRY,1990,337.82
ARG,POULTRY,1991,393.04
ARG,POULTRY,1992,586.1
ARG,POULTRY,1993,714
ARG,POULTRY,1994,726.595
ARG,POULTRY,1995,803.219
ARG,POULTRY,1996,770.086
ARG,POULTRY,1997,811.557
ARG,POULTRY,1998,954.8224987
ARG,POULTRY,1999,959.5783151
ARG,POULTRY,2000,932.8876596
ARG,POULTRY,2001,660.4554976
ARG,POULTRY,2002,697.744626
ARG,POULTRY,2003,826.1915926
ARG,POULTRY,2004,934.6031362
ARG,POULTRY,2005,1081.786261
ARG,POULTRY,2006,1138.320462
ARG,POULTRY,2007,1254.409863
ARG,POULTRY,2008,1338.958118
ARG,POULTRY,2009,1398.41
ARG,POULTRY,2010,1580.719238
ARG,POULTRY,2011,1647.792
ARG,POULTRY,2012,1579.03
ARG,POULTRY,2013,1568.032732
ARG,POULTRY,2014,1621.210483
ARG,POULTRY,2015,1867.7
ARG,POULTRY,2016,1868.955556
ARG,POULTRY,2017,1887
ARG,POULTRY,2018,1904.412381
ARG,BEEF,1990,2588.922
ARG,BEEF,1991,2448.667
ARG,BEEF,1992,2441.882
ARG,BEEF,1993,2507.867
ARG,BEEF,1994,2388.224
ARG,BEEF,1995,2173.938
ARG,BEEF,1996,2226.499
ARG,BEEF,1997,2285.148
ARG,BEEF,1998,2144.907707
ARG,BEEF,1999,2383.907707
ARG,BEEF,2000,2385.107271
ARG,BEEF,2001,2342.40623
ARG,BEEF,2002,2180.404216
ARG,BEEF,2003,2277.856575
ARG,BEEF,2004,2406.803756
ARG,BEEF,2005,2384.75793
ARG,BEEF,2006,2474.659842
ARG,BEEF,2007,2688.039566
ARG,BEEF,2008,2706.544065
ARG,BEEF,2009,2722.01699
ARG,BEEF,2010,2323.126
ARG,BEEF,2011,2253.1073
ARG,BEEF,2012,2418.997779
ARG,BEEF,2013,2626.92
ARG,BEEF,2014,2477.756
ARG,BEEF,2015,2528.688
ARG,BEEF,2016,2417
ARG,BEEF,2017,2608.530998
ARG,BEEF,2018,2608.316551
ARG,SHEEP,1991,88.22100209
ARG,SHEEP,1992,72.14499956
ARG,SHEEP,1993,72.11999891
ARG,SHEEP,1994,92.78100338
ARG,SHEEP,1995,88.3769066
ARG,SHEEP,1996,71.58891226
ARG,SHEEP,1997,65.84590988
ARG,SHEEP,1998,58.2529111
ARG,SHEEP,1999,55.3579097
ARG,SHEEP,2000,59.16591152
ARG,SHEEP,2001,59.08791162
ARG,SHEEP,2002,58.37999844
ARG,SHEEP,2003,56.66400133
ARG,SHEEP,2004,55.05708923
ARG,SHEEP,2005,52.3819098
ARG,SHEEP,2006,51.266
ARG,SHEEP,2007,53.162
ARG,SHEEP,2008,50.15009063
ARG,SHEEP,2009,48.15
ARG,SHEEP,2010,48.15409192
ARG,SHEEP,2011,51.154
ARG,SHEEP,2012,56.154
ARG,SHEEP,2013,57.154
ARG,SHEEP,2014,57.15409123
ARG,SHEEP,2015,59.15409067
ARG,SHEEP,2016,60.15425088
ARG,SHEEP,2017,60.11697056
ARG,SHEEP,2018,60.69683747
ARG,PIG,1990,153.631
ARG,PIG,1991,153.161
ARG,PIG,1992,192.864
ARG,PIG,1993,211.257
ARG,PIG,1994,213.326
ARG,PIG,1995,227.095
ARG,PIG,1996,220.9
ARG,PIG,1997,217
ARG,PIG,1998,253.12
ARG,PIG,1999,287.452
ARG,PIG,2000,283.104
ARG,PIG,2001,228.557
ARG,PIG,2002,214.715
ARG,PIG,2003,192.947
ARG,PIG,2004,209.955
ARG,PIG,2005,240.605
ARG,PIG,2006,298.71
ARG,PIG,2007,307.536
ARG,PIG,2008,304.846
ARG,PIG,2009,332.953
ARG,PIG,2010,331.633
ARG,PIG,2011,348.663
ARG,PIG,2012,355.2
ARG,PIG,2013,426.242
ARG,PIG,2014,438.7521436
ARG,PIG,2015,473.40448
ARG,PIG,2016,494.4004517
ARG,PIG,2017,499.9934342
ARG,PIG,2018,506.0294473
AUS,PIG,1991,319.782984
AUS,PIG,1992,340.1828
AUS,PIG,1993,338.182596
AUS,PIG,1994,358.568197
AUS,PIG,1995,360.281323
AUS,PIG,1996,339.582573
AUS,PIG,1997,349.262222
AUS,PIG,1998,363.771894
AUS,PIG,1999,365.278938
AUS,PIG,2000,372.504521
AUS,PIG,2001,376.459636
AUS,PIG,2002,399.369688
AUS,PIG,2003,440.616333
AUS,PIG,2004,453.583139
AUS,PIG,2005,483.988432
AUS,PIG,2006,474.445179
AUS,PIG,2007,529.241209
AUS,PIG,2008,528.287981
AUS,PIG,2009,554.57547
AUS,PIG,2010,572.745247
AUS,PIG,2011,567.032328
AUS,PIG,2012,603.019571
AUS,PIG,2013,596.293148
AUS,PIG,2014,605.311687
AUS,PIG,2015,667.964097
AUS,PIG,2016,638.759761
AUS,PIG,2017,652.8902534
AUS,PIG,2018,660.9187696
AUS,SHEEP,1990,366.4514979
AUS,SHEEP,1991,379.2461194
AUS,SHEEP,1992,355.1841023
AUS,SHEEP,1993,349.8654441
AUS,SHEEP,1994,374.2650877
AUS,SHEEP,1995,309.0573008
AUS,SHEEP,1996,305.8148306
AUS,SHEEP,1997,314.7246253
AUS,SHEEP,1998,326.886267
AUS,SHEEP,1999,325.5937913
AUS,SHEEP,2000,353.2402841
AUS,SHEEP,2001,326.6889177
AUS,SHEEP,2002,303.7886279
AUS,SHEEP,2003,271.0117073
AUS,SHEEP,2004,270.733965
AUS,SHEEP,2005,274.9807579
AUS,SHEEP,2006,288.540557
AUS,SHEEP,2007,299.1664579
AUS,SHEEP,2008,266.4574532
AUS,SHEEP,2009,255.4133394
AUS,SHEEP,2010,225.9066027
AUS,SHEEP,2011,206.0695932
AUS,SHEEP,2012,227.0336319
AUS,SHEEP,2013,230.5072085
AUS,SHEEP,2014,217.6343377
AUS,SHEEP,2015,254.1676127
AUS,SHEEP,2016,236.1973339
AUS,SHEEP,2017,239.0781521
AUS,SHEEP,2018,247.4389464
AUS,POULTRY,1990,422.9061772
AUS,POULTRY,1991,434.262496
AUS,POULTRY,1992,439.896987
AUS,POULTRY,1993,468.685091
AUS,POULTRY,1994,488.9239712
AUS,POULTRY,1995,485.6305124
AUS,POULTRY,1996,500.0814856
AUS,POULTRY,1997,531.1312708
AUS,POULTRY,1998,577.6606588
AUS,POULTRY,1999,589.7842796
AUS,POULTRY,2000,633.8503158
AUS,POULTRY,2001,631.3400232
AUS,POULTRY,2002,708.4872144
AUS,POULTRY,2003,692.2454936
AUS,POULTRY,2004,733.9098732
AUS,POULTRY,2005,773.6616076
AUS,POULTRY,2006,820.7382056
AUS,POULTRY,2007,826.4162548
AUS,POULTRY,2008,806.2793704
AUS,POULTRY,2009,829.9534388
AUS,POULTRY,2010,947.7310288
AUS,POULTRY,2011,1011.634375
AUS,POULTRY,2012,1049.383196
AUS,POULTRY,2013,1061.304447
AUS,POULTRY,2014,1095.269657
AUS,POULTRY,2015,1123.072049
AUS,POULTRY,2016,1204.067615
AUS,POULTRY,2017,1245.183384
AUS,POULTRY,2018,1280.836731
AUS,BEEF,1991,686.147328
AUS,BEEF,1992,656.4265225
AUS,BEEF,1993,663.140845
AUS,BEEF,1994,652.121214
AUS,BEEF,1995,656.122533
AUS,BEEF,1996,713.345051
AUS,BEEF,1997,761.7535663
AUS,BEEF,1998,710.6941146
AUS,BEEF,1999,754.0702707
AUS,BEEF,2000,719.3777457
AUS,BEEF,2001,674.7104553
AUS,BEEF,2002,700.181306
AUS,BEEF,2003,727.7152944
AUS,BEEF,2004,815.5970833
AUS,BEEF,2005,783.7825375
AUS,BEEF,2006,792.608761
AUS,BEEF,2007,722.100506
AUS,BEEF,2008,711.3597358
AUS,BEEF,2009,728.7714632
AUS,BEEF,2010,801.044572
AUS,BEEF,2011,749.7840649
AUS,BEEF,2012,734.0556677
AUS,BEEF,2013,788.8132868
AUS,BEEF,2014,761.3926031
AUS,BEEF,2015,674.5285259
AUS,BEEF,2016,765.7795319
AUS,BEEF,2017,737.1154887
AUS,BEEF,2018,730.5679715
BGD,PIG,1990,0.00009
BGD,PIG,1991,0.00009
BGD,PIG,1992,0.00009
BGD,PIG,1993,0.00009
BGD,PIG,1994,0.00009
BGD,PIG,1995,0.00009
BGD,PIG,1996,0.00009
BGD,PIG,1997,0.00009
BGD,PIG,1998,0.00009
BGD,PIG,1999,0.00009
BGD,PIG,2000,0.00009
BGD,PIG,2001,0.00009
BGD,PIG,2002,0.00009
BGD,PIG,2003,0.00009
BGD,PIG,2004,0.00009
BGD,PIG,2005,0.00009
BGD,PIG,2006,0.00009
BGD,PIG,2007,0.00009
BGD,PIG,2008,0.00009
BGD,PIG,2009,0.00009
BGD,PIG,2010,0.00009
BGD,PIG,2011,0.00009
BGD,PIG,2012,0.00009
BGD,PIG,2013,0.00009
BGD,PIG,2014,0.00009
BGD,PIG,2015,0.00009
BGD,PIG,2016,0.00009
BGD,PIG,2017,0.0009
BGD,PIG,2018,0.0009
BGD,SHEEP,1990,75
BGD,SHEEP,1991,81
BGD,SHEEP,1992,87
BGD,SHEEP,1993,94
BGD,SHEEP,1994,100
BGD,SHEEP,1995,107
BGD,SHEEP,1996,119
BGD,SHEEP,1997,126
BGD,SHEEP,1998,131
BGD,SHEEP,1999,130
BGD,SHEEP,2000,132
BGD,SHEEP,2001,133
BGD,SHEEP,2002,140
BGD,SHEEP,2003,150
BGD,SHEEP,2004,164
BGD,SHEEP,2005,172
BGD,SHEEP,2006,166
BGD,SHEEP,2007,172
BGD,SHEEP,2008,179
BGD,SHEEP,2009,187
BGD,SHEEP,2010,195
BGD,SHEEP,2011,203
BGD,SHEEP,2012,204
BGD,SHEEP,2013,208
BGD,SHEEP,2014,210
BGD,SHEEP,2015,213
BGD,SHEEP,2016,216
BGD,SHEEP,2017,223.1708853
BGD,SHEEP,2018,230.3089589
BGD,POULTRY,1990,80
BGD,POULTRY,1991,83
BGD,POULTRY,1992,87
BGD,POULTRY,1993,94
BGD,POULTRY,1994,98
BGD,POULTRY,1995,103
BGD,POULTRY,1996,118
BGD,POULTRY,1997,124
BGD,POULTRY,1998,110
BGD,POULTRY,1999,112
BGD,POULTRY,2000,112
BGD,POULTRY,2001,112
BGD,POULTRY,2002,115
BGD,POULTRY,2003,136
BGD,POULTRY,2004,142
BGD,POULTRY,2005,151
BGD,POULTRY,2006,179
BGD,POULTRY,2007,189
BGD,POULTRY,2008,190
BGD,POULTRY,2009,198
BGD,POULTRY,2010,203
BGD,POULTRY,2011,208
BGD,POULTRY,2012,217
BGD,POULTRY,2013,220
BGD,POULTRY,2014,221
BGD,POULTRY,2015,224
BGD,POULTRY,2016,226
BGD,POULTRY,2017,230.7457757
BGD,POULTRY,2018,237.2172105
BGD,BEEF,1990,144
BGD,BEEF,1991,143
BGD,BEEF,1992,145
BGD,BEEF,1993,147
BGD,BEEF,1994,150
BGD,BEEF,1995,151
BGD,BEEF,1996,156
BGD,BEEF,1997,169
BGD,BEEF,1998,164
BGD,BEEF,1999,174
BGD,BEEF,2000,176
BGD,BEEF,2001,178
BGD,BEEF,2002,182
BGD,BEEF,2003,184
BGD,BEEF,2004,186
BGD,BEEF,2005,188
BGD,BEEF,2006,189
BGD,BEEF,2007,191
BGD,BEEF,2008,193
BGD,BEEF,2009,194
BGD,BEEF,2010,196
BGD,BEEF,2011,201
BGD,BEEF,2012,199
BGD,BEEF,2013,200
BGD,BEEF,2014,201
BGD,BEEF,2015,204
BGD,BEEF,2016,204
BGD,BEEF,2017,204.100723
BGD,BEEF,2018,201.2285043
BRA,SHEEP,1990,114.2863555
BRA,SHEEP,1991,115.834588
BRA,SHEEP,1992,116.9750478
BRA,SHEEP,1993,121.2385289
BRA,SHEEP,1994,118.180149
BRA,SHEEP,1995,128.2756629
BRA,SHEEP,1996,101.5696161
BRA,SHEEP,1997,107.3306204
BRA,SHEEP,1998,75.7
BRA,SHEEP,1999,76.8906
BRA,SHEEP,2000,81.241657
BRA,SHEEP,2001,75.882018
BRA,SHEEP,2002,71.672181
BRA,SHEEP,2003,71.875462
BRA,SHEEP,2004,79.067201
BRA,SHEEP,2005,80.518523
BRA,SHEEP,2006,84.026454
BRA,SHEEP,2007,90.763229
BRA,SHEEP,2008,85.675378
BRA,SHEEP,2009,92.02401
BRA,SHEEP,2010,90.541098
BRA,SHEEP,2011,89.978527
BRA,SHEEP,2012,92.13149
BRA,SHEEP,2013,94.596695
BRA,SHEEP,2014,95.46090004
BRA,SHEEP,2015,91.70303013
BRA,SHEEP,2016,92.66867969
BRA,SHEEP,2017,92.73373479
BRA,SHEEP,2018,92.79878989
BRA,PIG,1990,1040
BRA,PIG,1991,1094
BRA,PIG,1992,1142
BRA,PIG,1993,1185
BRA,PIG,1994,1289
BRA,PIG,1995,1404.051
BRA,PIG,1996,1545.265
BRA,PIG,1997,1469.543
BRA,PIG,1998,1578.977
BRA,PIG,1999,1674.092
BRA,PIG,2000,2419.495
BRA,PIG,2001,2480.695187
BRA,PIG,2002,2392.711688
BRA,PIG,2003,2202.663822
BRA,PIG,2004,2114.539963
BRA,PIG,2005,2086.004072
BRA,PIG,2006,2424.14029
BRA,PIG,2007,2401.702277
BRA,PIG,2008,2507.140435
BRA,PIG,2009,2592.322404
BRA,PIG,2010,2707.923889
BRA,PIG,2011,2893.113863
BRA,PIG,2012,2924.412137
BRA,PIG,2013,2926.696594
BRA,PIG,2014,3088.327259
BRA,PIG,2015,2991.312233
BRA,PIG,2016,3097.38146
BRA,PIG,2017,3207.952527
BRA,PIG,2018,3306.605384
BRA,POULTRY,1990,2056.957
BRA,POULTRY,1991,2306.074
BRA,POULTRY,1992,2501.3
BRA,POULTRY,1993,2726.412
BRA,POULTRY,1994,2945.021
BRA,POULTRY,1995,3617.774
BRA,POULTRY,1996,3483.683
BRA,POULTRY,1997,4055.370368
BRA,POULTRY,1998,4325.612564
BRA,POULTRY,1999,4838.958391
BRA,POULTRY,2000,5154.392049
BRA,POULTRY,2001,5565.904126
BRA,POULTRY,2002,6022.670217
BRA,POULTRY,2003,5845.55983
BRA,POULTRY,2004,6117.18135
BRA,POULTRY,2005,6701.16208
BRA,POULTRY,2006,6838.429953
BRA,POULTRY,2007,7424.367747
BRA,POULTRY,2008,7903.219681
BRA,POULTRY,2009,7886.655686
BRA,POULTRY,2010,8862.995879
BRA,POULTRY,2011,9279.524227
BRA,POULTRY,2012,9178.782804
BRA,POULTRY,2013,8774.206301
BRA,POULTRY,2014,8888.242625
BRA,POULTRY,2015,9297.2
BRA,POULTRY,2016,9430.5564
BRA,POULTRY,2017,9579.060952
BRA,POULTRY,2018,9650.863034
BRA,BEEF,1990,4141.416
BRA,BEEF,1991,4229.3852
BRA,BEEF,1992,4180.5802
BRA,BEEF,1993,4276.8608
BRA,BEEF,1994,4837.1558
BRA,BEEF,1995,5371.2926
BRA,BEEF,1996,6002.3
BRA,BEEF,1997,5709.9
BRA,BEEF,1998,5764.84383
BRA,BEEF,1999,5771.587476
BRA,BEEF,2000,6152.216572
BRA,BEEF,2001,6081.181525
BRA,BEEF,2002,6376.586304
BRA,BEEF,2003,6452.139469
BRA,BEEF,2004,6541.123028
BRA,BEEF,2005,6403.086937
BRA,BEEF,2006,6384.146978
BRA,BEEF,2007,6910.679176
BRA,BEEF,2008,7023.611833
BRA,BEEF,2009,7445.871348
BRA,BEEF,2010,7107.654945
BRA,BEEF,2011,7025.239017
BRA,BEEF,2012,7145.809308
BRA,BEEF,2013,7659.073476
BRA,BEEF,2014,7791.04218
BRA,BEEF,2015,7602.828979
BRA,BEEF,2016,7682.368664
BRA,BEEF,2017,7987.269937
BRA,BEEF,2018,8033.59178
CAN,POULTRY,1990,813.06221
CAN,POULTRY,1991,822.33141
CAN,POULTRY,1992,833.15847
CAN,POULTRY,1993,860.38473
CAN,POULTRY,1994,923.70448
CAN,POULTRY,1995,925.216615
CAN,POULTRY,1996,928.6207
CAN,POULTRY,1997,952.083545
CAN,POULTRY,1998,979.93776
CAN,POULTRY,1999,1030.13978
CAN,POULTRY,2000,1089.096795
CAN,POULTRY,2001,1138.404645
CAN,POULTRY,2002,1159.636895
CAN,POULTRY,2003,1175.942285
CAN,POULTRY,2004,1194.015715
CAN,POULTRY,2005,1214.34714
CAN,POULTRY,2006,1240.033975
CAN,POULTRY,2007,1259.04704
CAN,POULTRY,2008,1279.84468
CAN,POULTRY,2009,1275.123395
CAN,POULTRY,2010,1274.124016
CAN,POULTRY,2011,1247.833936
CAN,POULTRY,2012,1249.815558
CAN,POULTRY,2013,1276.489846
CAN,POULTRY,2014,1321.8497
CAN,POULTRY,2015,1392.94
CAN,POULTRY,2016,1435.654142
CAN,POULTRY,2017,1452.19359
CAN,POULTRY,2018,1456.019645
CAN,SHEEP,1990,22.96
CAN,SHEEP,1991,24.33
CAN,SHEEP,1992,23.88
CAN,SHEEP,1993,24.52
CAN,SHEEP,1994,23.83
CAN,SHEEP,1995,23.75
CAN,SHEEP,1996,22.33
CAN,SHEEP,1997,22.13
CAN,SHEEP,1998,25.01
CAN,SHEEP,1999,26.06
CAN,SHEEP,2000,28.95
CAN,SHEEP,2001,32.09
CAN,SHEEP,2002,32.37
CAN,SHEEP,2003,34.2
CAN,SHEEP,2004,35.32
CAN,SHEEP,2005,36.03
CAN,SHEEP,2006,39.52
CAN,SHEEP,2007,40.14
CAN,SHEEP,2008,38.85
CAN,SHEEP,2009,38.86
CAN,SHEEP,2010,37.01
CAN,SHEEP,2011,36.56
CAN,SHEEP,2012,33.63
CAN,SHEEP,2013,35.21
CAN,SHEEP,2014,37.37
CAN,SHEEP,2015,37.16
CAN,SHEEP,2016,38.352873
CAN,SHEEP,2017,36.85767164
CAN,SHEEP,2018,37.01821711
CAN,PIG,1990,727.255
CAN,PIG,1991,728.207
CAN,PIG,1992,808.46
CAN,PIG,1993,796.018
CAN,PIG,1994,827.632
CAN,PIG,1995,818.604
CAN,PIG,1996,773.374
CAN,PIG,1997,763.96
CAN,PIG,1998,869.679
CAN,PIG,1999,919.533
CAN,PIG,2000,885.382
CAN,PIG,2001,902.857
CAN,PIG,2002,877.462
CAN,PIG,2003,799.766
CAN,PIG,2004,856.796
CAN,PIG,2005,748.344
CAN,PIG,2006,769.274
CAN,PIG,2007,831.488
CAN,PIG,2008,799.289
CAN,PIG,2009,799.596
CAN,PIG,2010,756.678
CAN,PIG,2011,741.6238
CAN,PIG,2012,780.58145
CAN,PIG,2013,739.60875
CAN,PIG,2014,737.888
CAN,PIG,2015,817.197
CAN,PIG,2016,788.3938124
CAN,PIG,2017,744.5800911
CAN,PIG,2018,729.7363162
CAN,BEEF,1990,983.68
CAN,BEEF,1991,974.36
CAN,BEEF,1992,960.85
CAN,BEEF,1993,930.05
CAN,BEEF,1994,957.6
CAN,BEEF,1995,971.12
CAN,BEEF,1996,969.93
CAN,BEEF,1997,981.77
CAN,BEEF,1998,1002.7
CAN,BEEF,1999,1030.28
CAN,BEEF,2000,1022.99
CAN,BEEF,2001,992.56
CAN,BEEF,2002,998.37
CAN,BEEF,2003,1064.09
CAN,BEEF,2004,1032.22
CAN,BEEF,2005,1010.61246
CAN,BEEF,2006,1009.172403
CAN,BEEF,2007,1041.812587
CAN,BEEF,2008,1022.674289
CAN,BEEF,2009,985.09
CAN,BEEF,2010,984.96
CAN,BEEF,2011,971.61
CAN,BEEF,2012,987.3517586
CAN,BEEF,2013,985.0286253
CAN,BEEF,2014,920.8995805
CAN,BEEF,2015,856.4070486
CAN,BEEF,2016,900.3756325
CAN,BEEF,2017,960.5629713
CAN,BEEF,2018,961.0375445
CHE,BEEF,1990,173.0000001
CHE,BEEF,1991,178.0000001
CHE,BEEF,1992,176.0000002
CHE,BEEF,1993,171
CHE,BEEF,1994,157.0000005
CHE,BEEF,1995,156.0000004
CHE,BEEF,1996,157.0000002
CHE,BEEF,1997,159.0000002
CHE,BEEF,1998,158.0000003
CHE,BEEF,1999,156.4720001
CHE,BEEF,2000,145.939
CHE,BEEF,2001,145.8310001
CHE,BEEF,2002,146.5870001
CHE,BEEF,2003,149.72791
CHE,BEEF,2004,149.88991
CHE,BEEF,2005,152.27391
CHE,BEEF,2006,156.94091
CHE,BEEF,2007,155.93191
CHE,BEEF,2008,163.3717
CHE,BEEF,2009,163.5711672
CHE,BEEF,2010,170.866025
CHE,BEEF,2011,173.9264673
CHE,BEEF,2012,169.251355
CHE,BEEF,2013,175.9344934
CHE,BEEF,2014,177.187163
CHE,BEEF,2015,175.2436001
CHE,BEEF,2016,171.2921598
CHE,BEEF,2017,176.0203296
CHE,BEEF,2018,176.1412575
CHE,PIG,1990,273
CHE,PIG,1991,268.9999101
CHE,PIG,1992,267.99991
CHE,PIG,1993,263.99991
CHE,PIG,1994,249.0000001
CHE,PIG,1995,256.9999102
CHE,PIG,1996,236.99991
CHE,PIG,1997,233.9999103
CHE,PIG,1998,246.99991
CHE,PIG,1999,241.70091
CHE,PIG,2000,241.89191
CHE,PIG,2001,243.476
CHE,PIG,2002,247.62991
CHE,PIG,2003,244.56591
CHE,PIG,2004,243.141
CHE,PIG,2005,250.3309101
CHE,PIG,2006,256.54491
CHE,PIG,2007,254.9899101
CHE,PIG,2008,253.9637007
CHE,PIG,2009,251.8243853
CHE,PIG,2010,262.4534573
CHE,PIG,2011,259.9787569
CHE,PIG,2012,249.6841472
CHE,PIG,2013,249.4600554
CHE,PIG,2014,255.9992262
CHE,PIG,2015,249.2983851
CHE,PIG,2016,251.298385
CHE,PIG,2017,251.9765238
CHE,PIG,2018,253.0433699
CHE,SHEEP,1990,11.99991
CHE,SHEEP,1991,12.99991
CHE,SHEEP,1992,12.99991
CHE,SHEEP,1993,12.99991
CHE,SHEEP,1994,12.99991
CHE,SHEEP,1995,12.99991
CHE,SHEEP,1996,12.99991
CHE,SHEEP,1997,12.99991006
CHE,SHEEP,1998,12.99991
CHE,SHEEP,1999,12.67991
CHE,SHEEP,2000,14.04491
CHE,SHEEP,2001,13.41291
CHE,SHEEP,2002,13.39091
CHE,SHEEP,2003,13.62991
CHE,SHEEP,2004,14.05091
CHE,SHEEP,2005,12.73691
CHE,SHEEP,2006,12.30291
CHE,SHEEP,2007,11.93491
CHE,SHEEP,2008,11.92641
CHE,SHEEP,2009,11.84019851
CHE,SHEEP,2010,11.96315212
CHE,SHEEP,2011,11.87314411
CHE,SHEEP,2012,11.528941
CHE,SHEEP,2013,11.300359
CHE,SHEEP,2014,12.412218
CHE,SHEEP,2015,12.31866204
CHE,SHEEP,2016,12.31866204
CHE,SHEEP,2017,12.36991
CHE,SHEEP,2018,12.40991
CHE,POULTRY,1990,73.99982
CHE,POULTRY,1991,77.99982
CHE,POULTRY,1992,75.99982
CHE,POULTRY,1993,74.99982
CHE,POULTRY,1994,79.99982
CHE,POULTRY,1995,79.99982
CHE,POULTRY,1996,86.99982
CHE,POULTRY,1997,86.99982
CHE,POULTRY,1998,88.99982
CHE,POULTRY,1999,88.38999924
CHE,POULTRY,2000,94.27982
CHE,POULTRY,2001,98.67981924
CHE,POULTRY,2002,101.23
CHE,POULTRY,2003,105.27
CHE,POULTRY,2004,105.4998192
CHE,POULTRY,2005,101.3510015
CHE,POULTRY,2006,97.09082153
CHE,POULTRY,2007,112.8198215
CHE,POULTRY,2008,122.0299208
CHE,POULTRY,2009,123.3583182
CHE,POULTRY,2010,124.9115628
CHE,POULTRY,2011,128.8053455
CHE,POULTRY,2012,131.0620892
CHE,POULTRY,2013,131.5952642
CHE,POULTRY,2014,139.3046751
CHE,POULTRY,2015,142.896
CHE,POULTRY,2016,140.8960002
CHE,POULTRY,2017,141.5
CHE,POULTRY,2018,143
CHL,BEEF,1990,245
CHL,BEEF,1991,242
CHL,BEEF,1992,236
CHL,BEEF,1993,270
CHL,BEEF,1994,293
CHL,BEEF,1995,324
CHL,BEEF,1996,340
CHL,BEEF,1997,367
CHL,BEEF,1998,349
CHL,BEEF,1999,332
CHL,BEEF,2000,340
CHL,BEEF,2001,313
CHL,BEEF,2002,333
CHL,BEEF,2003,350
CHL,BEEF,2004,360
CHL,BEEF,2005,375
CHL,BEEF,2006,337
CHL,BEEF,2007,366
CHL,BEEF,2008,349
CHL,BEEF,2009,353
CHL,BEEF,2010,374
CHL,BEEF,2011,347
CHL,BEEF,2012,363
CHL,BEEF,2013,428
CHL,BEEF,2014,444
CHL,BEEF,2015,417
CHL,BEEF,2016,460
CHL,BEEF,2017,473.6544836
CHL,BEEF,2018,471.309884
CHL,POULTRY,1990,117
CHL,POULTRY,1991,132
CHL,POULTRY,1992,201
CHL,POULTRY,1993,239
CHL,POULTRY,1994,267
CHL,POULTRY,1995,311
CHL,POULTRY,1996,330
CHL,POULTRY,1997,332
CHL,POULTRY,1998,362
CHL,POULTRY,1999,371
CHL,POULTRY,2000,413
CHL,POULTRY,2001,430
CHL,POULTRY,2002,417
CHL,POULTRY,2003,424
CHL,POULTRY,2004,471
CHL,POULTRY,2005,473
CHL,POULTRY,2006,546
CHL,POULTRY,2007,569
CHL,POULTRY,2008,542
CHL,POULTRY,2009,525
CHL,POULTRY,2010,561
CHL,POULTRY,2011,615
CHL,POULTRY,2012,623
CHL,POULTRY,2013,641
CHL,POULTRY,2014,640
CHL,POULTRY,2015,674
CHL,POULTRY,2016,716
CHL,POULTRY,2017,724.1259679
CHL,POULTRY,2018,730.4882699
CHL,SHEEP,1990,12
CHL,SHEEP,1991,14
CHL,SHEEP,1992,14.99999905
CHL,SHEEP,1993,15
CHL,SHEEP,1994,12
CHL,SHEEP,1995,12
CHL,SHEEP,1996,11
CHL,SHEEP,1997,13
CHL,SHEEP,1998,13.00000095
CHL,SHEEP,1999,12.99999905
CHL,SHEEP,2000,12
CHL,SHEEP,2001,11
CHL,SHEEP,2002,11
CHL,SHEEP,2003,10
CHL,SHEEP,2004,10
CHL,SHEEP,2005,9
CHL,SHEEP,2006,11
CHL,SHEEP,2007,11
CHL,SHEEP,2008,13
CHL,SHEEP,2009,10
CHL,SHEEP,2010,9
CHL,SHEEP,2011,11
CHL,SHEEP,2012,10
CHL,SHEEP,2013,9
CHL,SHEEP,2014,8
CHL,SHEEP,2015,9
CHL,SHEEP,2016,9
CHL,SHEEP,2017,9.045461651
CHL,SHEEP,2018,9.157479681
CHL,PIG,1990,121
CHL,PIG,1991,121
CHL,PIG,1992,132
CHL,PIG,1993,143
CHL,PIG,1994,157
CHL,PIG,1995,171
CHL,PIG,1996,183
CHL,PIG,1997,198
CHL,PIG,1998,221
CHL,PIG,1999,238
CHL,PIG,2000,247.0000153
CHL,PIG,2001,270
CHL,PIG,2002,269
CHL,PIG,2003,288
CHL,PIG,2004,274
CHL,PIG,2005,287
CHL,PIG,2006,340
CHL,PIG,2007,354
CHL,PIG,2008,387.0000305
CHL,PIG,2009,372
CHL,PIG,2010,385
CHL,PIG,2011,410
CHL,PIG,2012,435
CHL,PIG,2013,441
CHL,PIG,2014,407
CHL,PIG,2015,401.0000305
CHL,PIG,2016,434
CHL,PIG,2017,437.556237
CHL,PIG,2018,441.5517963
CHN,PIG,1990,22570
CHN,PIG,1991,24242
CHN,PIG,1992,26225
CHN,PIG,1993,28374
CHN,PIG,1994,31025
CHN,PIG,1995,31722
CHN,PIG,1996,31365
CHN,PIG,1997,35777
CHN,PIG,1998,38661
CHN,PIG,1999,38840
CHN,PIG,2000,40340
CHN,PIG,2001,41555
CHN,PIG,2002,43208
CHN,PIG,2003,42156
CHN,PIG,2004,42952
CHN,PIG,2005,45083
CHN,PIG,2006,46147
CHN,PIG,2007,42750
CHN,PIG,2008,46534
CHN,PIG,2009,48835
CHN,PIG,2010,51124.99806
CHN,PIG,2011,49915.00089
CHN,PIG,2012,52706.99862
CHN,PIG,2013,54998.48596
CHN,PIG,2014,56704.24654
CHN,PIG,2015,55465.86016
